run_id,taskid,search_correct,n_req,n_att,n_ok,unique_ok_tokens,academic_frac,sim_pb,sim_pq,sim_bq,drop_pq,ret_identity_brief,ret_decision_style_brief,ret_interests_brief,ret_goals_constraints_brief,ret_identity_query,ret_decision_style_query,ret_interests_query,ret_goals_constraints_query,drop_identity,drop_decision_style,drop_interests,drop_goals_constraints
pilot_task43_User18_seed0,43,True,29,7,6,0,0.0,0.1919451355934143,0.1430092751979828,0.15756189823150635,0.04893586039543152,0.08411214953271028,0.0,0.0673076923076923,0.04201680672268908,0.0,0.0,0.0,0.0,0.08411214953271028,0.0,0.0673076923076923,0.04201680672268908
pilot_task43_User18_seed1,43,False,12,6,5,20,0.07692307692307693,0.20749038457870483,0.13473431766033173,0.6655896902084351,0.07275606691837311,0.07476635514018691,0.0,0.057692307692307696,0.03361344537815126,0.037383177570093455,0.0,0.019230769230769232,0.008403361344537815,0.037383177570093455,0.0,0.038461538461538464,0.025210084033613446
pilot_task47_User12_seed0,47,False,19,7,5,38,0.3333333333333333,0.17173993587493896,0.12092748284339905,0.7094766497612,0.05081245303153992,0.12280701754385964,0.06,0.07174887892376682,0.0,0.05263157894736842,0.02,0.017937219730941704,0.0,0.07017543859649122,0.039999999999999994,0.053811659192825115,0.0
pilot_task47_User12_seed1,47,True,40,7,5,38,0.13333333333333333,0.2076825499534607,0.24438691139221191,0.7376967668533325,-0.03670436143875122,0.14912280701754385,0.04,0.07623318385650224,0.0,0.05263157894736842,0.02,0.026905829596412557,0.0,0.09649122807017543,0.02,0.04932735426008968,0.0
pilot_task47_User16_seed0,47,True,34,8,6,37,0.2,0.31104588508605957,0.27105310559272766,0.5695021152496338,0.03999277949333191,0.0761904761904762,0.0,0.0425531914893617,0.05,0.05714285714285714,0.0,0.031914893617021274,0.007142857142857143,0.019047619047619056,0.0,0.010638297872340427,0.04285714285714286
pilot_task47_User16_seed1,47,True,17,7,6,41,0.26666666666666666,0.15903829038143158,0.06397491693496704,0.5174501538276672,0.09506337344646454,0.13333333333333333,0.0,0.11702127659574468,0.10714285714285714,0.0380952380952381,0.0,0.010638297872340425,0.0,0.09523809523809523,0.0,0.10638297872340426,0.10714285714285714
pilot_task47_User17_seed0,47,False,29,7,5,40,0.3333333333333333,0.17123587429523468,0.11198444664478302,0.6879156827926636,0.05925142765045166,0.08108108108108109,0.0,0.07446808510638298,0.13761467889908258,0.02702702702702703,0.0,0.010638297872340425,0.027522935779816515,0.05405405405405406,0.0,0.06382978723404255,0.11009174311926606
pilot_task47_User17_seed1,47,False,23,7,5,40,0.2,0.22829501330852509,0.1498366892337799,0.6750062108039856,0.07845832407474518,0.08108108108108109,0.0,0.0851063829787234,0.14678899082568808,0.02702702702702703,0.0,0.010638297872340425,0.03669724770642202,0.05405405405405406,0.0,0.07446808510638298,0.11009174311926606
pilot_task48_User10_seed0,48,True,24,7,5,39,0.2,0.4065326452255249,0.31930965185165405,0.7145224809646606,0.08722299337387085,0.17692307692307693,0.0,0.08571428571428572,0.02654867256637168,0.046153846153846156,0.0,0.02857142857142857,0.017699115044247787,0.13076923076923078,0.0,0.05714285714285715,0.008849557522123894
pilot_task48_User10_seed1,48,True,14,7,5,36,0.13333333333333333,0.45257389545440674,0.4152490198612213,0.6665240526199341,0.037324875593185425,0.16153846153846155,0.0,0.047619047619047616,0.035398230088495575,0.05384615384615385,0.0,0.02857142857142857,0.017699115044247787,0.1076923076923077,0.0,0.019047619047619046,0.017699115044247787
pilot_task48_User12_seed0,48,True,28,7,5,36,0.2,0.3739115595817566,0.2526131272315979,0.7148748636245728,0.12129843235015869,0.10526315789473684,0.04,0.04484304932735426,0.0,0.03508771929824561,0.02,0.008968609865470852,0.0,0.07017543859649122,0.02,0.03587443946188341,0.0
pilot_task48_User12_seed1,48,False,16,7,5,26,0.06666666666666667,0.2625582218170166,0.1809450089931488,0.6085044145584106,0.0816132128238678,0.09649122807017543,0.08,0.07623318385650224,0.0,0.02631578947368421,0.02,0.013452914798206279,0.0,0.07017543859649122,0.06,0.06278026905829596,0.0
pilot_task48_User13_seed0,48,False,17,7,5,43,0.06666666666666667,0.5428081154823303,0.30936354398727417,0.6112967729568481,0.23344457149505615,0.21008403361344538,0.0,0.07758620689655173,0.0847457627118644,0.07563025210084033,0.0,0.034482758620689655,0.025423728813559324,0.13445378151260506,0.0,0.04310344827586207,0.05932203389830508
pilot_task48_User13_seed1,48,False,30,7,5,47,0.0,0.41357162594795227,0.3458324670791626,0.568974494934082,0.06773915886878967,0.18487394957983194,0.0,0.05172413793103448,0.0847457627118644,0.05042016806722689,0.0,0.04310344827586207,0.00847457627118644,0.13445378151260506,0.0,0.00862068965517241,0.07627118644067796
pilot_task4_User19_seed0,4,True,36,7,5,40,0.6666666666666666,0.44630295038223267,0.3293271064758301,0.47818413376808167,0.11697584390640259,0.18548387096774194,0.0,0.17475728155339806,0.12307692307692308,0.04838709677419355,0.0,0.02912621359223301,0.007692307692307693,0.13709677419354838,0.0,0.14563106796116504,0.11538461538461539
pilot_task4_User19_seed1,4,True,32,7,6,34,0.6,0.44141554832458496,0.2800597846508026,0.39879927039146423,0.16135576367378235,0.21774193548387097,0.0,0.17475728155339806,0.09230769230769231,0.04032258064516129,0.0,0.019417475728155338,0.007692307692307693,0.1774193548387097,0.0,0.15533980582524273,0.08461538461538462
pilot_task4_User21_seed0,4,True,41,7,5,28,0.6,0.3519693911075592,0.14730945229530334,0.5692059993743896,0.20465993881225586,0.18478260869565216,0.0,0.10256410256410256,0.11290322580645161,0.010869565217391304,0.0,0.008547008547008548,0.0,0.17391304347826086,0.0,0.09401709401709402,0.11290322580645161
pilot_task4_User21_seed1,4,True,31,7,5,23,0.4666666666666667,0.3412947356700897,0.18089307844638824,0.37086284160614014,0.16040165722370148,0.10869565217391304,0.0,0.10256410256410256,0.14516129032258066,0.021739130434782608,0.0,0.0,0.0,0.08695652173913043,0.0,0.10256410256410256,0.14516129032258066
pilot_task4_User9_seed0,4,True,41,7,6,37,0.4666666666666667,0.18144407868385315,0.1653301864862442,0.48582392930984497,0.016113892197608948,0.25,0.0,0.037037037037037035,0.08823529411764706,0.039473684210526314,0.0,0.0,0.0196078431372549,0.21052631578947367,0.0,0.037037037037037035,0.06862745098039216
pilot_task4_User9_seed1,4,True,29,7,5,20,0.26666666666666666,0.28982362151145935,0.1354600191116333,0.501677393913269,0.15436360239982605,0.25,0.0,0.08641975308641975,0.11764705882352941,0.013157894736842105,0.0,0.0,0.00980392156862745,0.2368421052631579,0.0,0.08641975308641975,0.10784313725490197
pilot_task7_User10_seed0,7,False,17,7,5,40,0.0,0.12582509219646454,0.1287176012992859,0.4193915128707886,-0.00289250910282135,0.1,0.0,0.12380952380952381,0.17699115044247787,0.023076923076923078,0.0,0.009523809523809525,0.017699115044247787,0.07692307692307693,0.0,0.1142857142857143,0.1592920353982301
pilot_task7_User10_seed1,7,False,34,7,5,37,0.06666666666666667,0.12370124459266663,0.0935615673661232,0.3757131099700928,0.030139677226543427,0.13076923076923078,0.0,0.12380952380952381,0.1504424778761062,0.023076923076923078,0.0,0.009523809523809525,0.017699115044247787,0.1076923076923077,0.0,0.1142857142857143,0.13274336283185842
pilot_task7_User18_seed0,7,False,34,7,5,35,0.0,0.26145756244659424,0.2546660006046295,0.6684614419937134,0.006791561841964722,0.06542056074766354,0.0,0.0673076923076923,0.09243697478991597,0.028037383177570093,0.0,0.009615384615384616,0.01680672268907563,0.03738317757009345,0.0,0.05769230769230769,0.07563025210084034
pilot_task7_User18_seed1,7,False,34,7,5,36,0.13333333333333333,0.2631470561027527,0.19461561739444733,0.503973126411438,0.06853143870830536,0.056074766355140186,0.0,0.08653846153846154,0.07563025210084033,0.009345794392523364,0.0,0.009615384615384616,0.008403361344537815,0.04672897196261682,0.0,0.07692307692307693,0.06722689075630252
pilot_task7_User19_seed0,7,False,27,7,5,40,0.0,0.11200734972953796,0.12412391602993011,0.6544505953788757,-0.012116566300392151,0.08064516129032258,0.0,0.06796116504854369,0.08461538461538462,0.024193548387096774,0.0,0.0,0.015384615384615385,0.056451612903225805,0.0,0.06796116504854369,0.06923076923076923
pilot_task7_User19_seed1,7,False,32,7,5,42,0.2,0.10884618759155273,0.07806038111448288,0.6020046472549438,0.030785806477069855,0.08870967741935484,0.0,0.06796116504854369,0.08461538461538462,0.016129032258064516,0.0,0.0,0.015384615384615385,0.07258064516129033,0.0,0.06796116504854369,0.06923076923076923
pilot_task9_User18_seed0,9,True,36,7,5,22,0.06666666666666667,0.3402760624885559,0.32789522409439087,0.6917523145675659,0.012380838394165039,0.16822429906542055,0.0,0.15384615384615385,0.03361344537815126,0.056074766355140186,0.0,0.009615384615384616,0.008403361344537815,0.11214953271028036,0.0,0.14423076923076925,0.025210084033613446
pilot_task9_User18_seed1,9,True,25,7,5,25,0.0,0.31028634309768677,0.27501434087753296,0.6976478099822998,0.03527200222015381,0.14018691588785046,0.0,0.09615384615384616,0.025210084033613446,0.06542056074766354,0.0,0.009615384615384616,0.0,0.07476635514018691,0.0,0.08653846153846154,0.025210084033613446
pilot_task9_User8_seed0,9,True,21,7,5,27,0.0,0.31886565685272217,0.2985060513019562,0.605999767780304,0.02035960555076599,0.1650485436893204,0.0,0.11450381679389313,0.11450381679389313,0.038834951456310676,0.0,0.007633587786259542,0.015267175572519083,0.1262135922330097,0.0,0.10687022900763359,0.09923664122137404
pilot_task9_User8_seed1,9,True,21,7,5,27,0.0,0.297897607088089,0.3295879662036896,0.6915977001190186,-0.031690359115600586,0.1553398058252427,0.0,0.1297709923664122,0.11450381679389313,0.04854368932038835,0.0,0.030534351145038167,0.030534351145038167,0.10679611650485435,0.0,0.09923664122137404,0.08396946564885496
pilot_task9_User9_seed0,9,False,20,7,5,26,0.0,0.4264078438282013,0.23167447745800018,0.705233097076416,0.1947333663702011,0.21052631578947367,0.0,0.06172839506172839,0.0392156862745098,0.06578947368421052,0.0,0.0,0.029411764705882353,0.14473684210526316,0.0,0.06172839506172839,0.00980392156862745
pilot_task9_User9_seed1,9,False,22,7,6,38,0.0,0.27106568217277527,0.26985952258110046,0.6152548789978027,0.0012061595916748047,0.25,0.0,0.08641975308641975,0.0784313725490196,0.039473684210526314,0.0,0.0,0.0,0.21052631578947367,0.0,0.08641975308641975,0.0784313725490196
